location,price,m2,price/m2,details,floor,build
"град Велико Търново, Център, Дружба",59 800 EUR,34 m2,(1759 EUR/m2),Продава 2-СТАЕН,4-ти от 8,"Строителство: Тухла, 1975 г."
"град Велико Търново, Център",60 000 EUR,64 m2,(938 EUR/m2),Продава 2-СТАЕН,"Тухла, 2020 г.","
"
"град Велико Търново, Център, Търново Хилс",60 000 EUR,75 m2,(800 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",60 000 EUR,58 m2,(1034 EUR/m2),Продава 2-СТАЕН,1-ви от 3,Строителство: Тухла
"град Велико Търново, Център",60 000 EUR,74 m2,(811 EUR/m2),Продава 2-СТАЕН,4-ти от 7,Строителство: Тухла
"град Велико Търново, Център",60 000 EUR,58 m2,(1034 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",60 000 EUR,55 m2,(1091 EUR/m2),Продава 2-СТАЕН,2-ри от 7,"Строителство: Тухла, 2019 г."
"град Велико Търново, Център",60 200 EUR,75 m2,(803 EUR/m2),Продава 2-СТАЕН,"Тухла, 2020 г.","
"
"град Велико Търново, Център",60 300 EUR,65 m2,(928 EUR/m2),Продава 2-СТАЕН,2-ри от 7,Строителство: Тухла
"град Велико Търново, Център",118 000 лв.,61 m2,(1934 лв./m2),Продава 2-СТАЕН,Партер от 8,"Строителство: Тухла, 2013 г."
"град Велико Търново, Център",60 500 EUR,56 m2,(1080 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Нова Болница/Спортна Зала",118 900 лв.,59 m2,(2015 лв./m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",60 800 EUR,55 m2,(1105 EUR/m2),Продава 2-СТАЕН,5-ти от 5,"Строителство: Тухла, 2000 г."
"град Велико Търново, Център",61 400 EUR,80 m2,(768 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",61 500 EUR,59 m2,(1042 EUR/m2),Продава 2-СТАЕН,7-ми от 9,"Строителство: Тухла, 2020 г."
"град Велико Търново, Център",61 800 EUR,61 m2,(1013 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Строителство: Панел
"град Велико Търново, Център, Нова Болница",121 000 лв.,63 m2,(1921 лв./m2),Продава 2-СТАЕН,3-ти от 6,Строителство: Тухла
"град Велико Търново, Център, Нова Болница/Спортна зала",62 000 EUR,69 m2,(899 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",62 000 EUR,50 m2,(1240 EUR/m2),Продава 2-СТАЕН,4-ти от 6,ТEЦ: ДА
"град Велико Търново, Център",62 000 EUR,87 m2,(713 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Широк център",63 000 EUR,61 m2,(1033 EUR/m2),Продава 2-СТАЕН,"Тухла, 1972 г.","
"
"град Велико Търново, Център",63 000 EUR,60 m2,(1050 EUR/m2),Продава 2-СТАЕН,2-ри от 3,Газ: НЕ
"град Велико Търново, Център",63 000 EUR,60 m2,(1050 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",63 000 EUR,60 m2,(1050 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",63 500 EUR,85 m2,(747 EUR/m2),Продава 2-СТАЕН,"Тухла, 2021 г.","
"
"град Велико Търново, Център, идеален център",125 000 лв.,70 m2,(1786 лв./m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",64 900 EUR,68 m2,(954 EUR/m2),Продава 2-СТАЕН,7-ми от 7,Строителство: Тухла
"град Велико Търново, Център",64 910 EUR,80 m2,(811 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",64 999 EUR,87 m2,(747 EUR/m2),Продава 2-СТАЕН,2-ри от 2,Строителство: Тухла
"град Велико Търново, Център",65 000 EUR,67 m2,(970 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",65 000 EUR,68 m2,(956 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Велико Търново, Център",66 000 EUR,75 m2,(880 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",67 000 EUR,75 m2,(893 EUR/m2),Продава 2-СТАЕН,2-ри от 8,Строителство: Тухла
"град Велико Търново, Център, Нова болница",67 000 EUR,75 m2,(893 EUR/m2),Продава 2-СТАЕН,2-ри от 8,"Строителство: Тухла, 2020 г."
"град Велико Търново, Център",67 736 EUR,66 m2,(1026 EUR/m2),Продава 2-СТАЕН,"Тухла, 2022 г.","
"
"град Велико Търново, Център",68 000 EUR,75 m2,(907 EUR/m2),Продава 2-СТАЕН,2-ри от 8,Строителство: Тухла
"град Велико Търново, Център",69 000 EUR,87 m2,(793 EUR/m2),Продава 2-СТАЕН,2-ри от 2,Строителство: Тухла
"град Велико Търново, Център",71 600 EUR,84 m2,(852 EUR/m2),Продава 2-СТАЕН,7-ми от 7,Строителство: Тухла
"град Велико Търново, Център",72 000 EUR,80 m2,(900 EUR/m2),Продава 2-СТАЕН,2-ри от 3,ТEЦ: ДА
"град Велико Търново, Център",72 000 EUR,84 m2,(857 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Велико Търново, Център",72 000 EUR,80 m2,(900 EUR/m2),Продава 2-СТАЕН,2-ри от 3,Строителство: Тухла
"град Велико Търново, Център",72 100 EUR,80 m2,(901 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 1970 г."
"град Велико Търново, Център",72 100 EUR,80 m2,(901 EUR/m2),Продава 2-СТАЕН,2-ри от 3,ТEЦ: ДА
"град Велико Търново, Център, Стадиона",74 000 EUR,72 m2,(1028 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Търново Хилс",75 000 EUR,73 m2,(1027 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",75 000 EUR,79 m2,(949 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Беляковско шосе",77 000 EUR,71 m2,(1085 EUR/m2),Продава 2-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Център, Идеален център",77 700 EUR,111 m2,(700 EUR/m2),Продава 2-СТАЕН,9-ти от 10,Газ: НЕ
"град Велико Търново, Център",79 900 EUR,93 m2,(859 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град Велико Търново, Център",81 000 EUR,72 m2,(1125 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",82 000 EUR,74 m2,(1108 EUR/m2),Продава 2-СТАЕН,"Тухла, 2012 г.","
"
"град Велико Търново, Център",82 000 EUR,66 m2,(1242 EUR/m2),Продава 2-СТАЕН,2-ри от 3,Строителство: Тухла
"град Велико Търново, Център",89 400 EUR,62 m2,(1442 EUR/m2),Продава 2-СТАЕН,2-ри от 3,Строителство: Тухла
"град Велико Търново, Център",89 400 EUR,62 m2,(1442 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",89 900 EUR,62 m2,(1450 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Велико Търново, Център",,111 m2,,Продава 2-СТАЕН,9-ти от 10,"Строителство: Тухла, 2020 г."
"град Велико Търново, Чолаковци",30 700 EUR,40 m2,(768 EUR/m2),Продава 2-СТАЕН,Панел,"
"
"град Велико Търново, Чолаковци",65 000 лв.,37 m2,(1757 лв./m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Панел, 1980 г."
"град Велико Търново, Чолаковци",34 300 EUR,40 m2,(858 EUR/m2),Продава 2-СТАЕН,Панел,"
"
"град Велико Търново, Чолаковци",34 500 EUR,44 m2,(784 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Панел, 1970 г."
"град Велико Търново, Чолаковци",37 000 EUR,45 m2,(822 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: НЕ
"град Велико Търново, Чолаковци",75 000 лв.,68 m2,(1103 лв./m2),Продава 2-СТАЕН,1-ви от 6,Строителство: Панел
"град Велико Търново, Чолаковци",80 000 лв.,67 m2,(1194 лв./m2),Продава 2-СТАЕН,1-ви от 6,Газ: НЕ
"град Велико Търново, Чолаковци",43 260 EUR,68 m2,(636 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Строителство: Панел
"град Велико Търново, Чолаковци",43 300 EUR,68 m2,(637 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Строителство: Панел
"град Велико Търново, Чолаковци",43 300 EUR,68 m2,(637 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: НЕ
"град Велико Търново, Чолаковци",43 300 EUR,68 m2,(637 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Строителство: Панел
"град Велико Търново, Чолаковци",43 460 EUR,58 m2,(749 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Строителство: Панел
"град Велико Търново, Чолаковци",45 000 EUR,66 m2,(682 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Панел, 1991 г."
"град Велико Търново, Чолаковци",45 000 EUR,66 m2,(682 EUR/m2),Продава 2-СТАЕН,Панел,"
"
"град Велико Търново, Чолаковци",45 000 EUR,65 m2,(692 EUR/m2),Продава 2-СТАЕН,Панел,"
"
"град Велико Търново, Чолаковци",45 000 EUR,66 m2,(682 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Строителство: Панел
"град Велико Търново, Чолаковци",45 000 EUR,65 m2,(692 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Строителство: Панел
"град Велико Търново, Чолаковци",46 000 EUR,66 m2,(697 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Панел, 1970 г."
"град Велико Търново, Чолаковци",46 000 EUR,60 m2,(767 EUR/m2),Продава 2-СТАЕН,1-ви от 6,ТEЦ: Лок.отопл.
"град Велико Търново, Чолаковци",47 000 EUR,61 m2,(770 EUR/m2),Продава 2-СТАЕН,Панел,"
"
"град Велико Търново, Чолаковци",47 500 EUR,68 m2,(699 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Панел, 1980 г."
"град Велико Търново, Чолаковци",47 500 EUR,66 m2,(720 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Панел, 1970 г."
"град Велико Търново, Чолаковци",60 000 EUR,60 m2,(1000 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: НЕ
"град Велико Търново, Акация",48 000 EUR,98 m2,(490 EUR/m2),Продава 3-СТАЕН,2-ри от 2,"Строителство: Тухла, 1970 г."
"град Велико Търново, Акация",56 114 EUR,103 m2,(545 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2019 г."
"град Велико Търново, Акация",73 000 EUR,90 m2,(811 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Акация, Беляковско шосе",78 000 EUR,95 m2,(821 EUR/m2),Продава 3-СТАЕН,7-ми от 9,Строителство: Тухла
"град Велико Търново, Акация",79 900 EUR,111 m2,(720 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Акация",85 000 EUR,100 m2,(850 EUR/m2),Продава 3-СТАЕН,2-ри от 7,Строителство: Тухла
"град Велико Търново, Акация",100 740 EUR,154 m2,(654 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Велико Търново, Акация",103 000 EUR,122 m2,(844 EUR/m2),Продава 3-СТАЕН,"Тухла, 2005 г.","
"
"град Велико Търново, Акация",109 000 EUR,113 m2,(965 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Акация",124 000 EUR,87 m2,(1425 EUR/m2),Продава 3-СТАЕН,4-ти от 6,"Строителство: Тухла, 2015 г."
"град Велико Търново, Акация",124 000 EUR,90 m2,(1378 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Строителство: Тухла
"град Велико Търново, Акация",125 000 EUR,105 m2,(1190 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Акация",250 000 EUR,134 m2,(1866 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Акация",250 000 EUR,123 m2,(2033 EUR/m2),Продава 3-СТАЕН,5-ти от 9,"Строителство: Тухла, 2021 г."
"град Велико Търново, Бузлуджа",92 700 лв.,75 m2,(1236 лв./m2),Продава 3-СТАЕН,1-ви от 7,"Строителство: Панел, 1980 г."
"град Велико Търново, Бузлуджа",93 000 лв.,76 m2,(1224 лв./m2),Продава 3-СТАЕН,1-ви от 6,Газ: НЕ
"град Велико Търново, Бузлуджа",93 900 лв.,76 m2,(1236 лв./m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Бузлуджа",48 500 EUR,76 m2,(638 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Бузлуджа",48 500 EUR,76 m2,(638 EUR/m2),Продава 3-СТАЕН,1-ви от 6,"Строителство: Панел, 1980 г."
"град Велико Търново, Бузлуджа",97 500 лв.,60 m2,(1625 лв./m2),Продава 3-СТАЕН,3-ти от 7,Газ: НЕ
"град Велико Търново, Бузлуджа",50 000 EUR,78 m2,(641 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: ДА
"град Велико Търново, Бузлуджа, качица",51 600 EUR,86 m2,(600 EUR/m2),Продава 3-СТАЕН,3-ти от 7,ТEЦ: НЕ
"град Велико Търново, Бузлуджа",51 957 EUR,92 m2,(565 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",55 000 EUR,76 m2,(724 EUR/m2),Продава 3-СТАЕН,"Панел, 1980 г.","
"
"град Велико Търново, Бузлуджа",60 000 EUR,71 m2,(845 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",60 072 EUR,92 m2,(653 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2021 г."
"град Велико Търново, Бузлуджа",60 072 EUR,92 m2,(653 EUR/m2),Продава 3-СТАЕН,Партер от 5,Газ: ДА
"град Велико Търново, Бузлуджа",61 800 EUR,85 m2,(727 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",62 000 EUR,80 m2,(775 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",62 000 EUR,70 m2,(886 EUR/m2),Продава 3-СТАЕН,5-ти от 9,Газ: НЕ
"град Велико Търново, Бузлуджа",62 000 EUR,70 m2,(886 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",64 018 EUR,98 m2,(653 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град Велико Търново, Бузлуджа",64 019 EUR,99 m2,(647 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",64 567 EUR,96 m2,(673 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град Велико Търново, Бузлуджа",65 000 EUR,64 m2,(1016 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Панел
"град Велико Търново, Бузлуджа",65 123 EUR,96 m2,(678 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Велико Търново, Бузлуджа",65 123 EUR,96 m2,(678 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град Велико Търново, Бузлуджа",65 123 EUR,95 m2,(686 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",130 000 лв.,64 m2,(2031 лв./m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Панел
"град Велико Търново, Бузлуджа",67 444 EUR,103 m2,(655 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град Велико Търново, Бузлуджа",68 320 EUR,97 m2,(704 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",68 480 EUR,102 m2,(671 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град Велико Търново, Бузлуджа",68 480 EUR,102 m2,(671 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",68 480 EUR,102 m2,(671 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град Велико Търново, Бузлуджа",68 884 EUR,101 m2,(682 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",69 093 EUR,106 m2,(652 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",71 218 EUR,106 m2,(672 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",71 540 EUR,102 m2,(701 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",72 281 EUR,106 m2,(682 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",73 000 EUR,70 m2,(1043 EUR/m2),Продава 3-СТАЕН,"Тухла, 2003 г.","
"
"град Велико Търново, Бузлуджа",73 000 EUR,82 m2,(890 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Панел
"град Велико Търново, Бузлуджа",73 000 EUR,68 m2,(1074 EUR/m2),Продава 3-СТАЕН,"Тухла, 2010 г.","
"
"град Велико Търново, Бузлуджа",74 407 EUR,106 m2,(702 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град Велико Търново, Бузлуджа",74 714 EUR,114 m2,(655 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град Велико Търново, Бузлуджа, Качица",75 000 EUR,109 m2,(688 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",76 500 EUR,94 m2,(814 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",77 383 EUR,115 m2,(673 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2021 г."
"град Велико Търново, Бузлуджа",77 385 EUR,116 m2,(667 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",78 539 EUR,115 m2,(683 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа, Качица",83 000 EUR,111 m2,(748 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Строителство: Тухла
"град Велико Търново, Бузлуджа",83 066 EUR,122 m2,(681 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",85 000 EUR,103 m2,(825 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",85 509 EUR,122 m2,(701 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: ДА
"град Велико Търново, Бузлуджа",87 600 EUR,135 m2,(649 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Велико Търново, Бузлуджа, качица",88 000 EUR,115 m2,(765 EUR/m2),Продава 3-СТАЕН,5-ти от 6,ТEЦ: НЕ
"град Велико Търново, Бузлуджа",96 000 EUR,90 m2,(1067 EUR/m2),Продава 3-СТАЕН,3-ти от 3,Газ: НЕ
"град Велико Търново, Бузлуджа",97 244 EUR,153 m2,(636 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град Велико Търново, Бузлуджа",97 712 EUR,153 m2,(639 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град Велико Търново, Бузлуджа",98 900 EUR,70 m2,(1413 EUR/m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Тухла
"град Велико Търново, Бузлуджа",99 000 EUR,90 m2,(1100 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",99 000 EUR,90 m2,(1100 EUR/m2),Продава 3-СТАЕН,4-ти от 4,Газ: НЕ
"град Велико Търново, Бузлуджа",99 504 EUR,156 m2,(638 EUR/m2),Продава 3-СТАЕН,Партер от 5,Газ: ДА
"град Велико Търново, Бузлуджа",100 000 EUR,78 m2,(1282 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Велико Търново, Бузлуджа",100 000 EUR,110 m2,(909 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",105 000 EUR,80 m2,(1313 EUR/m2),Продава 3-СТАЕН,5-ти от 9,"Строителство: Тухла, 1990 г."
"град Велико Търново, Бузлуджа",108 150 EUR,116 m2,(932 EUR/m2),Продава 3-СТАЕН,4-ти от 7,Строителство: Тухла
"град Велико Търново, Бузлуджа",110 000 EUR,190 m2,(579 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",115 000 EUR,190 m2,(605 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",116 850 EUR,95 m2,(1230 EUR/m2),Продава 3-СТАЕН,4-ти от 7,Строителство: Тухла
"град Велико Търново, Бузлуджа",117 000 EUR,102 m2,(1147 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",125 000 EUR,113 m2,(1106 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",129 000 EUR,113 m2,(1142 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",130 000 EUR,100 m2,(1300 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Бузлуджа",130 000 EUR,113 m2,(1150 EUR/m2),Продава 3-СТАЕН,6-ти от 6,ТEЦ: НЕ
"град Велико Търново, Бузлуджа",155 000 EUR,112 m2,(1384 EUR/m2),Продава 3-СТАЕН,3-ти от 7,Строителство: Тухла
"град Велико Търново, Варуша",72 100 EUR,100 m2,(721 EUR/m2),Продава 3-СТАЕН,1-ви от 3,Строителство: Тухла
"град Велико Търново, Зона Б",75 000 лв.,64 m2,(1172 лв./m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Зона Б",39 500 EUR,76 m2,(520 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Панел, 1989 г."
"град Велико Търново, Зона Б",40 000 EUR,67 m2,(597 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Велико Търново, Зона Б",40 500 EUR,90 m2,(450 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Панел, 1980 г."
"град Велико Търново, Зона Б",40 500 EUR,76 m2,(533 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Велико Търново, Зона Б",40 500 EUR,89 m2,(455 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Велико Търново, Зона Б",40 700 EUR,76 m2,(536 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Зона Б",40 700 EUR,76 m2,(536 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Зона Б",40 700 EUR,76 m2,(536 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Велико Търново, Зона Б",40 700 EUR,76 m2,(536 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Зона Б",41 000 EUR,76 m2,(539 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Зона Б",41 000 EUR,76 m2,(539 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: НЕ
"град Велико Търново, Зона Б",41 000 EUR,76 m2,(539 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Велико Търново, Зона Б",41 000 EUR,76 m2,(539 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Панел, 1989 г."
"град Велико Търново, Зона Б",41 000 EUR,74 m2,(554 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Строителство: Панел
"град Велико Търново, Зона Б",41 000 EUR,76 m2,(539 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Велико Търново, Зона Б",82 000 лв.,65 m2,(1262 лв./m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Велико Търново, Зона Б",44 000 EUR,85 m2,(518 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Зона Б",44 000 EUR,86 m2,(512 EUR/m2),Продава 3-СТАЕН,Партер от 5,Строителство: Тухла
"град Велико Търново, Зона Б, Практикер",60 000 EUR,79 m2,(759 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Газ: ДА
"град Велико Търново, Зона Б, Практикер",60 000 EUR,78 m2,(769 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Газ: ДА
